,passenger_count,year,Date,Hour,distance_travelled,Month_1.0,Month_2.0,Month_3.0,Month_4.0,Month_5.0,Month_6.0,Month_7.0,Month_8.0,Month_9.0,Month_10.0,Month_11.0,Month_12.0,Day_0.0,Day_1.0,Day_2.0,Day_3.0,Day_4.0,Day_5.0,Day_6.0,Predicted_Fare
128,0.0,2014.0,14.0,13.0,0.9884276481263147,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,9.1
129,0.0,2014.0,14.0,13.0,1.904004129190411,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,16.43808482204966
130,0.0,2014.0,14.0,13.0,0.673136893934384,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5.282
131,0.0,2014.0,14.0,13.0,0.28378176861020843,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5.0023772100024155
132,0.0,2014.0,14.0,13.0,0.9169421502098738,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7.6513333333333335
133,0.0,2014.0,14.0,13.0,0.8284036082992889,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7.151666666666666
134,0.0,2014.0,14.0,13.0,0.8646872410583193,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7.102333333333333
135,0.0,2014.0,14.0,13.0,0.4611878808352474,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5.214999999999999
136,0.0,2014.0,14.0,13.0,1.4752621235417283,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,14.973333333333333
137,0.0,2014.0,14.0,13.0,0.6663623507905271,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5.225
138,0.0,2014.0,14.0,13.0,2.1012130024699816,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,14.34040541168998
139,0.0,2014.0,14.0,13.0,1.0682365952536397,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7.838429715466821
140,0.0,2014.0,14.0,13.0,0.47996948329765665,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5.229333333333333
141,0.0,2014.0,14.0,13.0,1.170120310502937,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,9.625666666666667
142,0.0,2014.0,14.0,13.0,1.0951834303851409,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7.4864779065335645
143,0.0,2014.0,14.0,13.0,0.6040509717375511,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5.010666666666667
144,0.0,2014.0,14.0,13.0,0.7598798769526265,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6.3933333333333335
145,0.0,2014.0,14.0,13.0,1.2031286595953694,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,10.615001327677511
146,0.0,2014.0,14.0,13.0,1.3073596926192197,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,12.168787240013021
147,0.0,2014.0,14.0,13.0,1.2007818286052439,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,10.723334661010844
148,0.0,2014.0,14.0,13.0,1.1133926743197267,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,8.828524095533371
149,0.0,2014.0,14.0,13.0,0.6823628869034841,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5.235666666666667
150,0.0,2014.0,14.0,13.0,1.373203853747776,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,11.585898367197203
151,0.0,2014.0,14.0,13.0,1.1756216773883856,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,9.696333333333333
152,0.0,2011.0,12.0,9.0,0.7891249822617757,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5.589666666666667
153,0.0,2011.0,12.0,9.0,0.5586802692760335,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4.686666666666662
154,0.0,2011.0,12.0,9.0,1.605837704705514,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11.823999999999996
155,0.0,2011.0,12.0,9.0,1.0816759624026056,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,7.475988532436553
156,0.0,2011.0,12.0,9.0,1.083051764518237,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,7.466574732660747
157,0.0,2013.0,27.0,0.0,2.186923030369709,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,16.52946903665604
158,0.0,2013.0,27.0,0.0,1.4830681973235265,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,14.133996898774337
159,0.0,2009.0,20.0,13.0,1.249281850280134,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9.276000000000003
160,0.0,2009.0,20.0,13.0,1.7026225016453103,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12.475999999999997
161,0.0,2009.0,20.0,13.0,0.8823052672464775,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.204666666666672
162,0.0,2010.0,22.0,21.0,2.3898962868157803,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,13.366669580968503
163,0.0,2010.0,22.0,21.0,2.0131770891164074,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,14.697412929647808
164,0.0,2010.0,22.0,21.0,0.505125162790922,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4.160000000000004
165,0.0,2010.0,22.0,21.0,1.3176821533671943,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,9.045999999999992
166,0.0,2012.0,6.0,8.0,0.25483651797982043,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4.671176825765918
167,0.0,2012.0,6.0,8.0,1.9529293115443866,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,13.675651773360062
168,0.0,2013.0,4.0,8.0,0.6761537053633064,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6.048052592289243
169,0.0,2013.0,4.0,8.0,1.2613491745217222,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,9.186526971470471
170,0.0,2013.0,4.0,8.0,1.221502487226869,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,9.258333333333333
171,0.0,2011.0,24.0,20.0,1.2419813137268967,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7.934666666666662
172,0.0,2011.0,24.0,20.0,2.2735209189303567,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,16.236258744788994
173,0.0,2011.0,28.0,20.0,0.9454833327359902,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.493666666666665
174,0.0,2011.0,28.0,20.0,0.24781739209823006,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.796666666666668
175,0.0,2011.0,28.0,20.0,1.2902434561500278,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8.178000000000011
176,0.0,2011.0,14.0,20.0,0.9103263911928025,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6.140333333333332
177,0.0,2011.0,14.0,20.0,1.0879705030047802,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7.509999999999997
178,0.0,2011.0,14.0,20.0,2.2718592090013687,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,13.544261775123235
179,0.0,2011.0,14.0,20.0,1.1288876374825865,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7.54607435779405
180,0.0,2015.0,21.0,15.0,1.953067495106333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16.42713969735995
181,0.0,2015.0,21.0,15.0,1.1126724638846468,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9.65
182,0.0,2015.0,21.0,15.0,1.8412352825268468,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17.288966828377202
183,0.0,2015.0,21.0,15.0,1.1409745988984137,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11.125
184,0.0,2013.0,29.0,11.0,1.24400254794125,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11.132683395403289
